address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
东南花都,漳州市东南花都高尔夫,碧桂园·花仙府墅,价格待定,100~130m²,3室(1)/2室(1),别墅,待售,110
海沧其他,厦门市海沧区马銮湾海沧中学正对面,泰禾厦门院子,6000,260~270m²,4室(2),别墅,在售,351
深沪镇,深沪镇科任村龙峰集团旁大利亚二期斜对面,永隆翡翠湾,7500,88~122m²,3室(4),住宅,在售,53
漳州台商投资区,漳州台商投资区锦江大道和角江路交汇处,角美万达广场,150,120m²,1室(2),商铺,在售,155
同安其它,同安区滨海西大道BRT蔡店站东侧,金都海尚国际,38000,113~251m²,5室(2)/4室(3)/3室(4),住宅,在售,220
海沧其他,海沧新阳大桥旁（翁角路与霞光路交叉路口）,融侨观邸,35000,127~144m²,4室(1)/3室(1),住宅,在售,430
马巷,翔安区舫山北路（翔安一中西侧）,联发·橄榄墅,43000,185~205m²,5室(2),别墅,在售,595
海沧,海沧大道891号,SEC泰地海西中心,28000,38~350m²,6室(1)/1室(3),商业类,在售,109
东南花都,漳州市东南花都高尔夫,碧桂园·花仙府墅,价格待定,100~130m²,3室(1)/2室(1),别墅,待售,110
海沧其他,厦门市海沧区马銮湾海沧中学正对面,泰禾厦门院子,6000,260~270m²,4室(2),别墅,在售,351
深沪镇,深沪镇科任村龙峰集团旁大利亚二期斜对面,永隆翡翠湾,7500,88~122m²,3室(4),住宅,在售,53
漳州台商投资区,漳州台商投资区锦江大道和角江路交汇处,角美万达广场,150,120m²,1室(2),商铺,在售,155
同安其它,同安区滨海西大道BRT蔡店站东侧,金都海尚国际,38000,113~251m²,5室(2)/4室(3)/3室(4),住宅,在售,220
海沧其他,海沧新阳大桥旁（翁角路与霞光路交叉路口）,融侨观邸,35000,127~144m²,4室(1)/3室(1),住宅,在售,430
马巷,翔安区舫山北路（翔安一中西侧）,联发·橄榄墅,43000,185~205m²,5室(2),别墅,在售,595
海沧,海沧大道891号,SEC泰地海西中心,28000,38~350m²,6室(1)/1室(3),商业类,在售,109
北站商业区,集美杏林湾路与集美大道交汇处北侧（华侨大学旁）,恒大帝景,35000,91~124m²,3室(3),住宅,在售,322
集美其它,厦门集美灌口中路与三南路交叉口向北500米（厦门一中集美分校旁）,联发欣悦湾,900,185~220m²,5室(2),别墅,在售,800
同安区,同安滨海新城BRT轻工食品园站旁,中联观云溪,27000,95~135m²,4室(2)/3室(1),住宅,在售,184
集美其它,集美灌口风景湖公园南门景湖南路南侧,招商莱顿小镇,29000,93~113m²,4室(1)/3室(1),住宅,在售,211
翔安其他,翔安新城中路与滨海东大道交汇处,海峡现代城,23000,47~110m²,4室(4)/2室(3),商业类,售罄,109
翔安其他,同安环东海域民安大道南侧,欣盛丰森林海,30000,137~158m²,4室(1)/3室(3),住宅,在售,342
莲前路,厦门市思明区文兴东路95号,云顶至尊,78000,278~314m²,4室(2),住宅,在售,2224
海沧其他,海沧海沧马銮湾新垵北路海沧中学对岸（长庚医院斜对面）,首开龙湖·春江彼岸,36000,89~118m²,4室(2),住宅,售罄,388
莲花,思明区莲前西路龙山南麓（不争公园旁）,源昌君悦山思明,74000,170~175m²,4室(2),住宅,在售,650
同安其它,同安环东海域滨海西大道BRT潘涂站旁,保利叁仟栋,38000,68~133m²,3室(5)/2室(4)/1室(1),住宅,售罄,165
江头,湖里仙岳路与成功大道交汇处,新景七星府邸,65000,118~180m²,4室(3)/3室(1),住宅,售罄,748
会展中心,思明会展中心西北侧,华尔顿1275,66000,254~363m²,7室(1)/5室(2),住宅,售罄,1371
翔安其他,翔安区滨海东大道与新城中路交叉口东南侧,世茂御海墅,33000,86~116m²,4室(1)/3室(1)/2室(1),住宅,售罄,272
集美文教区,厦门市集美区乐海路1号嘉庚体育馆训练馆二楼,国贸商城同悦,34000,149m²,3室(1),住宅,在售,200
同安其它,汀溪街巴厘香泉,巴厘香泉,22000,55~56m²,2室(2),住宅,售罄,50
翔安其他,同安中洲大桥东侧,金帝中洲滨海城,30000,91~135m²,3室(3)/2室(1),住宅,在售,223
海沧其他,厦门市海沧区马銮湾海沧中学正对面,泰禾厦门院子,37000,95~123m²,4室(1)/3室(1),住宅,在售,342
同安其它,福建省厦门市同安区同安影视城北面,禹洲香溪里,22000,82~100m²,3室(1)/2室(1),住宅,售罄,182
海沧其他,马青路5890-5990号,禹洲澜山墅,1600,366m²,6室(1),别墅,在售,1500
同安其它,厦门市同安区汀溪镇政府南侧,古龙山语听溪,730,235~330m²,4室(2),别墅,在售,587
北环城路,漳州港南滨大道和招银高速交汇处,大唐世家熊猫墅,17000,108m²,4室(1),住宅,售罄,118
集美其它,厦门集美灌口中路与三南路交叉口向北500米（厦门一中集美分校旁）,联发欣悦湾,27500,120m²,4室(1),住宅,在售,226
宝龙,晋江市梅岭街道迎宾路南侧,中航城阿尔法,9000,35~51m²,1室(3),写字楼,在售,22
石井镇,南安市石井镇进港路,碧海蓝天,11500,130~147m²,5室(1)/3室(2),住宅,在售,110
集美文教区,杏林湾东路西南侧（华侨大学附近）,水晶湖郡C区,60000,476m²,4室(1),别墅,售罄,1216
北环城路,漳州港南滨大道和招银高速交汇处,大唐世家熊猫墅,212,103~131m²,3室(2),别墅,售罄,243
漳州台商投资区,漳州台商投资区角美仁和西路,龙泉御墅,600,250~365m²,4室(2),别墅,在售,600
马巷,翔安区舫山北路（翔安一中西侧）,联发·橄榄墅,22000,35~60m²,1室(2),底商,在售,70
海沧,海沧马青路与钟林路交汇处、海沧房产站旁,西雅图,46000,200m²,1室(3),底商,在售,540
厦门大学（漳州校区）,漳州漳州开发区二区南滨大道双鱼岛对面,融信西西里,19500,95m²,3室(1),住宅,在售,175
长泰县, 长泰县经济开发区兴泰路东侧(开发区管委会旁),凯悦广场,4000,40m²,1室(1),商铺,在售,15
漳州台商投资区,漳州台商投资区角海路以西,锦宅领地,10000,50m²,1室(1),商铺,待售,50
漳州台商投资区,漳州台商投资区厦门双十中学漳州分校旁,龙泉丽景,19800,87~127m²,4室(1)/3室(2)/2室(2),住宅,售罄,172
漳州台商投资区,漳州角美新城湖中路与阳光西路交汇处,水晶湖畔,19999,79~115m²,3室(2)/2室(1),住宅,待售,150
宝龙,晋江市梅岭街道迎宾路南侧,中航城阿尔法,9000,35~51m²,1室(3),写字楼,在售,22
石井镇,南安市石井镇进港路,碧海蓝天,11500,130~147m²,5室(1)/3室(2),住宅,在售,110
漳州台商投资区,福建省漳州市龙海市龙池开发区鸿渐路联发欣悦华庭,联发欣悦华庭,19500,78~99m²,3室(1)/2室(1),住宅,在售,150
海沧其他,海沧马銮湾新阳大桥桥头,厦门华玺,56000,210~220m²,5室(1)/4室(1),别墅,在售,705
台商投资园区,泉州台商投资区通港路边防派出所旁,湖光山舍,7000,123~129m²,3室(2),住宅,在售,37
东石镇,泉州晋江东石镇兴东路与园东路交汇处,宝业天宸湾,7000,138~159m²,4室(1)/3室(2),住宅,售罄,96
漳州台商投资区,漳州台商投资区厦门双十中学漳州分校旁,龙泉丽景,19800,87~127m²,4室(1)/3室(2)/2室(2),住宅,售罄,172
港尾镇,龙海港尾镇东兴路一号,滨海凯城花园,13000,81~113m²,3室(2)/2室(1),住宅,在售,105
厦门大学（漳州校区）,漳州漳州开发区二区南滨大道双鱼岛对面,融信西西里,19500,95m²,3室(1),住宅,在售,175
长泰县, 长泰县经济开发区兴泰路东侧(开发区管委会旁),凯悦广场,4000,40m²,1室(1),商铺,在售,15
北环城路,漳州港南滨大道和招银高速交汇处,大唐世家熊猫墅,17000,108m²,4室(1),住宅,售罄,118
集美其它,厦门集美灌口中路与三南路交叉口向北500米（厦门一中集美分校旁）,联发欣悦湾,27500,120m²,4室(1),住宅,在售,226
海沧,海沧马青路与钟林路交汇处、海沧房产站旁,西雅图,46000,200m²,1室(3),底商,在售,540
东石镇,泉州晋江东石镇兴东路与园东路交汇处,宝业天宸湾,7000,138~159m²,4室(1)/3室(2),住宅,售罄,96
集美文教区,杏林湾东路西南侧（华侨大学附近）,水晶湖郡C区,60000,476m²,4室(1),别墅,售罄,1216
北环城路,漳州港南滨大道和招银高速交汇处,大唐世家熊猫墅,212,103~131m²,3室(2),别墅,售罄,243
漳州台商投资区,漳州台商投资区角美仁和西路,龙泉御墅,600,250~365m²,4室(2),别墅,在售,600
马巷,翔安区舫山北路（翔安一中西侧）,联发·橄榄墅,22000,35~60m²,1室(2),底商,在售,70
柯岭,晋江市池店镇泉安北路东,龙湖嘉天下,9000,112~115m²,3室(2),住宅,在售,84
厦门大学（漳州校区）,漳州开发区南滨大道289号(南太武高尔夫球场西侧),翔烨澎湖湾,800,224~425m²,5室(2),别墅,在售,800
灌口,集美区灌口镇龙湖嘉誉西门,龙湖新壹城,18000,33~72m²,2室(1)/1室(1),商铺,售罄,60
龙文区,建元东路以南、湖滨路以西,碧湖印象,17000,121m²,3室(1),住宅,在售,205
集美其它,集美乐天路东南侧（紧邻喜盈门建材家具广场）,中央公园城,34000,87~124m²,3室(1)/2室(1),住宅,在售,295
龙海市,厦门湾南岸新城龙海东园镇,悦港康桥,9000,36m²,1室(1),住宅,在售,32
新店,翔安洪琳湖东二路与东莲二路交接,古龙尚逸园,31000,86~120m²,3室(1)/2室(1),住宅,在售,266
龙文区,湖滨路以西，霞洲路以北（碧湖公园入口对面）,建发碧湖双玺,19900,108~175m²,4室(3)/3室(1),住宅,在售,210
全部,福建省南安市南安大道南安碧桂园,南安碧桂园,5700,101~119m²,3室(3),住宅,在售,58
翔安其他,翔安西路和洪钟大道的交汇处,世茂·国风长安,价格待定,81~118m²,4室(2)/3室(1),别墅,在售,500
观音山,半屏山路与台南路交叉口西北侧,善见豪山,39000,83~104m²,4室(1)/3室(1),商业类,在售,324
厦门大学（漳州校区）,漳州开发区招商大道19号,望海悦城,18200,83~109m²,4室(3)/3室(1),住宅,在售,180
芗城区,漳州市芗城区瑞京路以北,万科玖龙台,18300,115~137m²,4室(2),住宅,在售,210
厦门大学（漳州校区）,招商开发区鸿江路29号,招商卡达凯斯,20000,43~85m²,2室(4)/1室(1),住宅,售罄,86
泉港区,学府路恒大雅苑,恒大雅苑,6300,95~145m²,4室(1)/3室(2),住宅,在售,60
柯岭,晋江市池店镇泉安北路东,龙湖嘉天下,9000,112~115m²,3室(2),住宅,在售,84
翔安其他,翔安区新圩文化艺术中心西侧（新政府大楼对面）,中澳城,6000,81~122m²,3室(4),住宅,售罄,49
漳州台商投资区,漳州角美台商投资区G324国道与角美大道交汇处,领秀御园,20000,75~120m²,3室(3)/2室(1),住宅,在售,150
鲤城区,鲤城区鲤城区江滨南路南侧，东临黄龙大桥,建发珑玥湾,9000,86~125m²,3室(1)/2室(2),住宅,售罄,77
同安区,同安环东海域滨海西大道南侧,国贸金沙湾,28922,90~125m²,3室(2)/2室(1),住宅,在售,261
海沧,海沧区海沧大道与角嵩路交汇处（体育中心旁）,禹洲尊海,3300,385m²,14室(1),别墅,在售,3200
漳州台商投资区,漳州台商投资区角美仁和西路,龙泉御墅,16600,116m²,3室(1),住宅,售罄,125
漳州台商投资区,漳州台商投资中心区洪岱路以西，天湖路以南,中骏四季阳光,14000,86~195m²,1室(2),商铺,在售,60
龙文区,漳州水仙大街与迎宾路交汇处,中骏蓝湾香郡,7000,39~52m²,1室(3),商业类,售罄,28
惠安县,泉州惠安县黄塘镇聚龙小镇,聚龙小镇,15500,143~306m²,6室(1)/4室(4)/3室(4),住宅,在售,112
晋江中医院,双龙路与鞋都路交叉口南100米,新城紫峰里,8100,116~143m²,4室(2)/3室(1),住宅,售罄,90
新店,翔安翔安区翔安南部新城核心区城场路与新城中路交叉口西南侧,龙郡青年城,19000,38m²,2室(1),写字楼,在售,70
漳州台商投资区,漳州台商投资中心区洪岱路以西，天湖路以南,中骏四季阳光,13000,105~195m²,3室(1)/1室(1),住宅,售罄,120
翔安其他,同安环东海域丙洲大桥与滨海旅游路交叉口东北侧,特房银溪墅府,30000,88~121m²,3室(3),住宅,在售,255
东海,泉州市丰泽区通港西街与东滨大道交汇处,东海泰禾广场,18000,51~75m²,3室(3)/2室(1)/1室(1),商业类,售罄,92
晋江中医院,双龙路与鞋都路交叉口南100米,新城紫峰里,30000,50m²,1室(1),商铺,在售,40
北环城路,漳州港南滨大道和招银高速交汇处,大唐世家熊猫墅,15000,30~69m²,1室(2),底商,在售,60
机场区,厦门高崎国际机场T3航站楼南片区,海丝艺术品中心,25000,75~155m²,5室(1)/3室(2),写字楼,在售,135
东海,泉州市丰泽区通港西街与东滨大道交汇处,东海泰禾广场,25000,30m²,1室(1),商铺,在售,75
永宁镇,泉州市石狮永宁镇黄金大道47-1号,中骏黄金海岸,11500,51m²,1室(2),写字楼,在售,48
新店,翔安翔安区翔安南部新城核心区城场路与新城中路交叉口西南侧,龙郡青年城,19000,38m²,2室(1),写字楼,在售,70
漳州台商投资区,漳州台商投资中心区洪岱路以西，天湖路以南,中骏四季阳光,13000,105~195m²,3室(1)/1室(1),住宅,售罄,120
翔安其他,同安环东海域丙洲大桥与滨海旅游路交叉口东北侧,特房银溪墅府,30000,88~121m²,3室(3),住宅,在售,255
东海,泉州市丰泽区通港西街与东滨大道交汇处,东海泰禾广场,18000,51~75m²,3室(3)/2室(1)/1室(1),商业类,售罄,92
晋江中医院,双龙路与鞋都路交叉口南100米,新城紫峰里,30000,50m²,1室(1),商铺,在售,40
北环城路,漳州港南滨大道和招银高速交汇处,大唐世家熊猫墅,15000,30~69m²,1室(2),底商,在售,60
